customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2050-NASXR,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,82.95,3489.69,No
7091-TWVXM,Male,0,No,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.61,192.0,Yes
6824-BEUBV,Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,84.3,3181.88,Yes
8748-TMSGZ,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.74,261.67,No
3944-CQVNA,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.38,3209.2,Yes
4159-JMRDN,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),93.33,944.18,No
7336-CTEAQ,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.95,1349.73,Yes
8491-KKQXN,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,89.76,2863.59,No
7271-ZPDSS,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,82.86,4897.38,No
9584-VSTKY,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.07,1273.24,No
9585-SCNLP,Male,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.19,1061.27,No
6580-NATLN,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,76.56,1065.51,No
9157-RCGPV,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,770.52,No
8888-YLVHD,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),80.13,2089.43,No
7540-FCSJU,Male,0,No,Yes,55,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,51.92,2853.15,No
3792-BVNST,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),82.44,4880.36,No
8609-TSVGJ,Female,1,No,Yes,69,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,62.52,4326.14,No
4830-UVWHB,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,3424.76,No
8232-XWAKB,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.63,123.7,No
8581-ZMKAJ,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,1139.84,No
7479-ZQZTF,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,77.12,465.3,Yes
4598-JTDWF,Male,0,Yes,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.97,15.41,Yes
9497-HBHPP,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.48,1301.31,Yes
1236-YEYBE,Male,0,No,Yes,3,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,95.76,287.82,Yes
1883-YRFVM,Male,0,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.76,497.77,No
1824-BDSRJ,Female,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.17,6267.2,Yes
8728-KFNEC,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,69.12,4696.03,No
6300-EVDYJ,Female,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.78,80.02,No
2865-WSFTH,Male,0,No,No,4,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),55.81,242.89,Yes
2754-YDAPS,Male,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.56,1268.74,No
1876-DSTPU,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),82.8,165.37,No
3170-YYFKL,Female,1,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,96.76,3565.03,Yes
9523-BELBF,Male,1,Yes,No,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,96.27, ,No
4606-HQSGF,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.89,375.87,No
8266-DFSTA,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.49,268.28,Yes
7356-DXHJK,Male,0,No,No,69,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,75.76,5231.41,No
8515-NAVLX,Female,0,No,No,49,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,61.53,3016.0,No
6590-WUBLX,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.52,207.32,Yes
1644-KJSRK,Female,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,104.57,3038.07,No
7198-WBQDA,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.92,834.79,No
4144-SAMNP,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,586.38,No
4273-RFSHZ,Male,1,No,No,72,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,53.09,3818.14,No
1114-VWNAP,Male,0,No,Yes,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),73.66,3754.5,No
5695-DXXKM,Male,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),95.95,3069.27,Yes
8252-DCBDD,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.43,1607.71,No
4079-KYAXZ,Male,1,No,No,36,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),83.41,3002.08,Yes
8865-VREMN,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,1262.5,No
9773-QCCKQ,Male,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),88.86,6040.89,No
4423-UBYSX,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,36.76,111.97,Yes
4189-LLPKF,Male,0,Yes,No,59,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.4,2949.74,No
1725-EHEAA,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,83.98,2521.36,Yes
1829-XSBPV,Male,1,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.29,269.12,No
3852-GMQQY,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.9,4664.49,No
5657-JGGNP,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.7,1314.14,No
6062-JZLMW,Female,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.02,2062.43,Yes
4734-VFTSR,Female,0,No,Yes,23,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,51.05,1165.42,No
6491-ETLZU,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.53,1001.07,No
3755-UMGDF,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,74.78,597.84,No
1715-YLRAB,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,78.09,2662.66,Yes
3007-RYCHH,Male,0,No,No,23,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),62.82,1445.47,No
1364-JELAR,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),71.73,2172.18,No
7866-PTZWJ,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,67.72,4392.67,No
9955-FWERH,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,1194.36,No
3587-SEVWT,Female,0,Yes,No,40,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,66.67,2677.53,No
1884-KFMEY,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,645.71,No
7481-NPWVX,Female,1,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,82.41,2711.61,No
2252-ECXHC,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.32,2903.11,No
4530-ABENQ,Female,1,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,404.37,No
2061-CRDBQ,Male,0,No,Yes,43,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,59.02,2528.5,Yes
2066-DNGRK,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.62,1341.58,No
5464-JCXRG,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.66,1356.02,No
5917-KWRZU,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,40.88,2377.73,No
2274-NKYDF,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.81,2293.72,No
3214-AFEKT,Male,1,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),69.77,1470.56,No
1237-PKKRQ,Male,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),76.78,3003.8,No
4242-HHYUR,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,94.46,968.53,No
8654-FYKYL,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.29,179.33,No
5257-LRDTW,Male,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,88.06,972.84,No
3471-NFFJU,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,89.93,2238.56,No
2296-LATHM,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),81.05,2991.62,No
4330-MLKYQ,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.74,149.85,Yes
9125-BSSGK,Male,0,No,Yes,14,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,56.13,787.52,No
1730-QCZWT,Female,0,Yes,No,46,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),46.35,2126.58,No
9447-FYUYX,Male,0,No,No,4,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.79,308.95,Yes
2686-BARHH,Male,0,No,No,53,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,64.47,3420.32,No
9818-CSRXE,Male,1,No,No,23,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.57,1367.65,No
6194-CPXTY,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,83.21,830.67,No
9968-HDTAP,Female,0,Yes,No,32,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),50.42,1612.35,No
3018-YNGJH,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.99,1181.06,No
8188-LGRTY,Male,0,No,No,51,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,46.82,2393.77,No
1162-WKYVA,Male,1,No,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),73.36,4587.95,No
1966-YRBVB,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),93.42,3907.29,Yes
7165-KYTUH,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,59.37,2555.41,No
5477-MVXKY,Male,0,Yes,No,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.38,2107.66,Yes
7974-YSPNN,Male,0,Yes,No,11,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.05,592.0,No
4289-NBCHM,Female,0,No,Yes,55,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,95.63,5262.08,No
9627-XJJFD,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.36,47.48,Yes
8426-EDEPQ,Female,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,892.5,No
6698-USPVL,Male,0,No,Yes,28,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.42,1718.96,No
6795-MJXPZ,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,265.5,No
9437-KCTAM,Female,1,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.52,3216.11,No
3591-PDDYK,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,76.8,2004.75,No
7774-ZDZYA,Female,0,No,No,69,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,49.46,3404.43,No
4810-QCLDQ,Female,0,Yes,No,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.08,2954.47,No
3518-AYHHR,Male,1,No,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),76.04,4251.86,Yes
9186-KUMAB,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,161.05,No
3529-ZXYUD,Male,1,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,57.17,2101.75,No
2879-HQRXQ,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,79.23,556.44,No
1339-UQKRX,Male,0,No,No,17,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.08,1193.58,No
9571-QYSDS,Female,0,No,No,16,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.88,898.78,Yes
6341-XKVHK,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.75,1236.83,No
1410-BYDDK,Female,0,Yes,No,65,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.57,3481.91,No
9671-FBPNF,Female,0,No,Yes,43,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,65.2,2809.39,No
2046-FPPJX,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.45,159.22,No
6036-PNCUS,Female,0,No,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,73.58,3452.13,No
9160-TSSCJ,Male,0,No,No,38,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),63.0,2389.14,No
6055-SRNSD,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.48,357.99,Yes
9819-MCYRF,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.68,2191.92,No
7651-XZJMG,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,83.62,1415.67,No
7285-PJDZJ,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),84.02,3522.48,Yes
6647-YXSZN,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.49,2654.27,Yes
2384-QPBHQ,Male,1,Yes,No,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),62.5,3255.93,Yes
5188-PAZTR,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,1004.1,No
3805-UQVVE,Female,0,No,No,18,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,62.86,1132.87,Yes
7207-URXZX,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.96,1431.01,No
2125-DPGTH,Female,1,Yes,No,25,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.82,1347.96,Yes
2159-CFKJS,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.82,598.77,No
6218-LGVJE,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,415.15,No
1338-QQMWS,Male,1,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,77.25,385.57,Yes
9139-DJPWU,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,76.85,4061.52,Yes
8605-PWXQT,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.36,3254.93,No
7245-PHRFE,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),95.87,298.72,Yes
2278-GXCKD,Male,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,99.42,5660.41,No
6403-NJMWA,Female,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.41,4162.07,No
4172-SCFMN,Female,0,No,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,99.16,5859.27,No
7262-SVXVH,Male,0,Yes,Yes,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.79,1083.33,No
4956-XUDFT,Female,1,No,Yes,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),63.29,2473.45,No
4619-NNZXV,Female,0,No,Yes,55,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.8,4741.64,No
6586-DUYQW,Female,0,No,No,38,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.11,3434.11,No
7037-QZLLM,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,768.95,Yes
9028-WFXBU,Female,0,No,No,47,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,74.81,3519.54,No
9992-YFEST,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.83,2036.65,Yes
7710-EXCJL,Female,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),84.28,2782.03,No
7652-TDTAH,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),52.95,1052.09,No
3335-QADXT,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.12,472.1,Yes
4812-UJDER,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),86.58,1821.53,No
9923-UKMNR,Male,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,406.42,No
